City_station,Date,PM2.5,NO,NO2,NOx,CO,SO2,O3
Bhopal,3/1/2020,56.96,5.85,35.63,23.8,1.01,25.01,68.96
Bhopal,3/2/2020,42.46,3,29.98,18.48,0.75,15.23,66.4
Bhopal,3/3/2020,35.71,3.65,27.86,17.87,0.68,14.06,69.86
Bhopal,3/4/2020,50.42,2.5,26.59,16.27,0.65,10.82,77.01
Bhopal,3/5/2020,31.62,2.23,20.25,12.67,0.46,11.88,74.61
Bhopal,3/6/2020,39,2.36,19.42,12.33,0.46,11.8,56.95
Bhopal,3/7/2020,31.08,3.96,25.61,16.93,0.59,12.4,73.08
Bhopal,3/8/2020,26.46,4.44,27.92,18.55,0.71,12.32,65.71
Bhopal,3/9/2020,21.71,3.9,27.85,18.07,0.71,15.43,68.42
Bhopal,3/10/2020,39.17,2.52,21.5,13.59,0.79,9.86,67.84
Bhopal,3/11/2020,28.29,1.95,13.84,9.03,0.46,9.95,67.6
Bhopal,3/12/2020,22.35,2.05,14.28,9.35,0.39,7.29,77.34
Bhopal,3/13/2020,20.58,6.24,27.12,19.57,0.66,14.67,71.87
Bhopal,3/14/2020,24.67,2.1,20.28,12.59,0.51,14.59,74.51
Bhopal,3/15/2020,31.08,7.44,33.84,24.13,0.91,8.41,68.34
Bhopal,3/16/2020,32.78,7.14,37.17,25.58,0.99,9.03,64.88
Bhopal,3/17/2020,29.44,2.98,30.64,18.8,0.78,10.44,78.11
Bhopal,3/18/2020,30.25,2.47,30.26,18.2,0.79,12.89,82.85
Bhopal,3/19/2020,37.56,3.37,35.15,21.52,0.93,12.13,72.94
Bhopal,3/20/2020,38.33,2.26,25.91,15.7,0.62,18.02,74.85
Bhopal,3/21/2020,48.89,2.72,23.62,14.86,0.78,10.45,78.9
Bhopal,3/22/2020,41.97,1.68,18.18,11.13,0.62,13.7,71.63
Bhopal,3/23/2020,39.45,1.94,21.97,13.32,0.72,13.72,64.16
Bhopal,3/24/2020,35.52,1.6,15.64,9.71,0.55,12.88,68.08
Bhopal,3/25/2020,23.88,1.61,9.83,6.62,0.37,12.78,64.94
Bhopal,3/26/2020,22.93,1.63,10.67,7.09,0.37,12.27,65.58
Bhopal,3/27/2020,18.97,1.98,10.34,7.19,0.4,8.78,39.06
Bhopal,3/28/2020,15.69,0.82,8.36,5.13,0.37,8.4,32.9
Bhopal,4/7/2020,35.95,2.85,16.26,8.69,0.15,16.82,85.3
Bhopal,4/8/2020,32.15,3.72,6.76,6.73,0.5,11.77,56.41
Bhopal,4/9/2020,27.54,3.62,7.8,7.19,0.56,12.99,55.53
Bhopal,4/10/2020,28.85,3.71,8.8,7.8,0.61,10.29,55.03
Bhopal,4/11/2020,38.73,3.85,9.97,8.54,0.67,13.15,57.49
Bhopal,4/12/2020,40.28,3.15,12.68,7.65,0.49,14.64,65.78
Bhopal,4/13/2020,28.4,3.92,11.52,8.91,0.61,12.07,47.31
Bhopal,4/14/2020,44.88,3.95,11.2,9.27,0.68,13.32,46.95
Bhopal,4/15/2020,37.43,3.68,9.08,7.91,0.66,13.68,55.35
Bhopal,4/16/2020,57.8,4.04,13.67,10.66,0.8,15.84,47.76
Bhopal,4/17/2020,53.54,4.02,11.17,9.31,0.76,15.88,48.17
Bhopal,4/18/2020,59.34,4.18,12.85,10.33,0.79,15.02,58.23
Bhopal,4/19/2020,42.56,3.89,8.33,7.68,0.59,11.37,73.63
Bhopal,4/20/2020,60.33,4.25,11.96,9.91,0.75,17.29,63.71
Bhopal,4/21/2020,39.31,4.07,9.89,8.67,0.64,14.84,78.35
Bhopal,4/22/2020,47.96,4.09,12.98,10.32,0.69,15.2,80.27
Bhopal,4/23/2020,57.59,3.96,11.31,9.33,0.79,16.91,83.48
Bhopal,4/24/2020,41.99,3.02,10.04,7.74,0.57,13.09,63.33
Bhopal,4/25/2020,39.18,3.95,9.76,8.5,0.4,11.27,65.82
Bhopal,4/26/2020,41.85,3.72,9.74,8.31,0.48,11.37,76.15
Bhopal,4/27/2020,26.39,2.43,11.61,8.14,0.47,11.08,81.91
Bhopal,4/28/2020,35.29,1.24,11.29,7.12,0.47,13.07,86.55
Bhopal,4/29/2020,82.89,1.84,16.1,10.13,0.73,12.94,80.84
Bhopal,4/30/2020,44.8,1.32,12.18,7.66,0.55,7.65,85.66
Bhopal,5/1/2020,32.01,1.67,11.74,7.69,0.43,12.13,74.3
Bhopal,5/2/2020,27.77,1.14,9.25,5.94,0.44,9.17,71.92
Bhopal,5/3/2020,19.25,0.96,6.16,4.14,0.35,7.39,69.34
Bhopal,5/4/2020,31.58,1.36,8.81,5.88,0.46,9.41,67.22
Bhopal,5/5/2020,15.83,1.54,7.98,5.58,0.36,8.64,88.12
Bhopal,5/6/2020,34.54,1.26,11.61,7.28,0.48,13.95,88.75
Bhopal,5/7/2020,16.11,1.09,9.92,6.24,0.35,8.21,76.78
Bhopal,5/8/2020,27.52,1.17,11.32,7.06,0.44,7.76,83.57
Bhopal,5/9/2020,18.74,0.99,7.07,4.65,0.34,7.89,74.13
Bhopal,5/10/2020,14.74,1.02,7.37,4.84,0.34,8.2,82.56
Bhopal,5/11/2020,9.48,0.7,8.68,5.18,0.28,8.87,99.3
Bhopal,5/12/2020,24.64,1.01,11.92,7.17,0.49,14.95,84.88
Bhopal,5/13/2020,24.57,1.26,12.17,7.58,0.48,13.84,87.38
Bhopal,5/14/2020,21.91,1.51,13.25,8.37,0.44,14.9,82.98
Bhopal,5/15/2020,26.18,1.36,13.19,8.2,0.47,20.6,80.83
Bhopal,5/16/2020,24.81,1.26,12.37,7.69,0.46,12.43,85.94
Bhopal,5/17/2020,19.6,1.06,9.67,6.09,0.37,7.47,89.45
Bhopal,5/18/2020,23.88,0.8,9.83,5.88,0.46,8.42,72.55
Bhopal,5/19/2020,20.12,2.6,9.55,7.28,0.38,8.06,87.72
Bhopal,5/20/2020,16.4,1.05,10.15,6.34,0.36,14.42,89.05
Bhopal,5/21/2020,22.62,1.18,9.55,6.09,0.45,20.3,103.85
Bhopal,5/22/2020,25.27,2.03,8.39,5.99,0.38,13.3,76.7
Bhopal,5/23/2020,20.18,1,5.42,3.76,0.32,11.52,69.56
Bhopal,5/24/2020,18.29,0.93,4.25,3.05,0.27,9.01,58.9
Bhopal,5/25/2020,17.38,0.96,4.44,3.23,0.3,13.03,40.33
Bhopal,5/26/2020,14.9,1.02,4.83,3.48,0.28,11.31,57.61
Bhopal,5/27/2020,20.03,1.16,5.98,4.16,0.32,13.42,69.97
Bhopal,5/28/2020,17.85,1.14,5.46,3.91,0.3,12.38,71.28
Bhopal,5/29/2020,19.7,1.15,5.82,4.1,0.33,13.02,45.17
Bhopal,5/30/2020,21.88,1.21,5.49,3.99,0.33,8.67,57.96
Bhopal,5/31/2020,29.45,1.05,6.19,4.21,0.4,5.72,47.8
Bhopal,6/1/2020,21.03,0.59,6.88,4.14,0.41,7.93,42.81
Bhopal,6/2/2020,16.93,0.96,6.58,4.36,0.39,11.66,35.03
Bhopal,6/3/2020,17.26,1.24,7.38,5.03,0.42,10.4,43.81
Bhopal,6/4/2020,7.93,1.66,9.12,6.2,0.43,16.54,55.45
Bhopal,6/5/2020,13.61,1.57,9.09,6.19,0.44,15.65,47.51
Bhopal,6/6/2020,19.53,2.01,11.56,7.87,0.43,13.32,42.73
Bhopal,6/7/2020,14.54,1.66,9.51,6.48,0.42,12.11,45.73
Bhopal,6/8/2020,12.75,1.63,9.41,6.42,0.43,12.78,49.62
Bhopal,6/9/2020,15.77,1.59,9.24,6.29,0.52,15.7,53.27
Bhopal,6/10/2020,15.42,1.65,12.02,7.82,0.52,11.13,46.84
Bhopal,6/11/2020,20.25,1.94,14.5,9.38,0.63,22.7,31.68
Bhopal,6/12/2020,24.26,1.49,12.35,7.87,0.65,9.76,53.91
Bhopal,6/13/2020,21.85,1.79,13.89,8.95,0.71,7.46,37.84
Bhopal,6/14/2020,20.64,1.3,9.29,6.08,0.58,9.63,40.36
Bhopal,6/15/2020,12.16,1.12,10.12,6.29,0.59,8.15,75.59
Bhopal,6/16/2020,14.33,3.65,12.29,9.58,0.49,8.8,80.5
Bhopal,6/17/2020,15.38,3.9,13.45,10.42,0.46,20.16,79.64
Bhopal,6/18/2020,15.62,4.17,15.27,11.6,0.58,10.84,77.57
Bhopal,6/19/2020,16.08,5.38,19.92,15.06,0.94,12.91,66.66
Bhopal,6/20/2020,17.49,2.22,9.81,7.11,0.87,12.01,54.27
Bhopal,6/21/2020,20.94,1.48,9.01,6.08,0.47,10.21,41.3
Bhopal,6/22/2020,19.17,2.04,11.02,7.6,0.54,10.56,47.58
Bhopal,6/23/2020,15.56,1.9,9.46,6.66,0.55,10.78,40.8
Bhopal,6/24/2020,14.49,2.59,11.66,8.41,0.56,9.29,54.42
Bhopal,6/25/2020,19.66,2.33,10.96,7.81,0.62,8.9,38.72
Bhopal,6/26/2020,16.85,2.56,12.46,8.79,0.64,15.41,33.59
Bhopal,6/27/2020,11.04,2.08,7.55,5.8,0.48,9.48,51.27
Bhopal,6/28/2020,13.58,1.79,5.54,4.49,0.41,12.83,48.24
Bhopal,6/29/2020,14.68,1.94,8.22,6.04,0.46,13.28,48.45
Bhopal,6/30/2020,14.48,2.02,9.17,6.62,0.5,12.78,50.01
Bhopal,7/1/2020,14,1.1,5.12,3.62,0.35,12.45,48.77
Brajrajnagar,12/19/2017,70.49,0.03,12.24,0.06,2.78,4.29,6.41
Brajrajnagar,2/2/2018,131.83,23.92,32.15,56.08,4.72,12.65,18.97
Brajrajnagar,2/3/2018,106.75,22.39,28.58,50.97,4.7,11.73,18.93
Brajrajnagar,2/4/2018,114.74,16.23,31.88,48.11,4.69,11.49,18.67
Brajrajnagar,2/5/2018,129.1,20.17,34.18,54.35,4.64,10.65,12.73
Brajrajnagar,2/6/2018,138.58,17.67,30.14,47.81,4.71,10.92,15.47
Brajrajnagar,2/7/2018,122.68,19.58,28.96,48.53,4.71,10.49,10.78
Brajrajnagar,2/8/2018,141.36,19.74,30.06,49.79,4.48,11.55,15.09
Brajrajnagar,2/9/2018,107.02,16.15,27.87,44.01,4.48,10.8,17.8
Brajrajnagar,2/10/2018,76.89,11.18,22.86,34.03,4.14,8.26,13.14
Brajrajnagar,2/11/2018,75.71,8.62,25.21,33.81,4.1,9.56,13.63
Brajrajnagar,2/12/2018,64.48,9.44,18.72,28.16,4.01,8.13,12.38
Brajrajnagar,2/13/2018,38.64,7.69,16.69,24.37,3.89,7.21,13.41
Brajrajnagar,2/14/2018,32.99,7.35,19.27,26.62,3.59,9.2,13.92
Brajrajnagar,2/15/2018,74.1,12.72,22.3,35.01,3.62,8.3,13.72
Brajrajnagar,2/16/2018,76.03,11.93,25.89,37.8,3.63,8.64,14.53
Brajrajnagar,2/17/2018,84.71,22.42,24.54,46.95,3.7,7.61,9.66
Brajrajnagar,2/18/2018,109.21,17.5,28.46,45.95,3.81,13.52,13.3
Brajrajnagar,2/19/2018,133.97,19.16,27.13,46.29,3.96,12.02,16.2
Brajrajnagar,2/20/2018,109.11,19.64,27.57,47.19,3.95,10.01,11.94
Brajrajnagar,2/21/2018,82.44,17.86,23.06,40.92,3.84,10.91,10.93
Brajrajnagar,2/22/2018,88.45,19.2,30.18,49.38,3.86,20.18,15.95
Brajrajnagar,2/23/2018,132.04,21.4,31.75,53.14,4.06,19.71,15.9
Brajrajnagar,2/24/2018,111.8,24.81,28.76,53.56,4.09,18.65,18.07
Brajrajnagar,2/25/2018,113.7,23.98,26.52,50.49,4.03,16,15.44
Brajrajnagar,2/26/2018,74.27,17.48,22.86,40.33,3.75,14.98,10.83
Brajrajnagar,2/27/2018,66.41,24.58,23.43,48,3.88,15.16,11.3
Brajrajnagar,2/28/2018,79.47,15.04,22.68,37.71,3.86,15.25,10.51
Brajrajnagar,3/1/2018,97.62,22.92,24.04,46.95,4.04,15.44,10.33
Brajrajnagar,3/2/2018,107.49,13.26,22.46,35.7,4.29,17.98,18.73
Brajrajnagar,3/3/2018,138.61,14.1,23.64,37.73,4.45,17.19,15.51
Brajrajnagar,3/4/2018,138.76,16.66,27.96,44.61,4.34,17.91,18.27
Brajrajnagar,3/5/2018,105.42,14.61,23.25,37.84,4.2,16.3,12.29
Brajrajnagar,3/6/2018,107.43,15.06,29.19,44.26,3.97,16.42,13.16
Brajrajnagar,3/7/2018,101.91,12.18,26.95,39.12,4.02,16.17,15.68
Brajrajnagar,3/8/2018,74.6,9.54,23.63,33.16,3.96,15.13,14.92
Brajrajnagar,3/9/2018,101.02,13.89,27.3,41.21,3.9,15.67,15.6
Brajrajnagar,3/10/2018,111.29,18.89,29.92,48.81,4.26,16.68,17.43
Brajrajnagar,3/11/2018,191.33,18.17,31.32,49.48,4.53,17.73,16.97
Brajrajnagar,3/12/2018,175.92,21.29,34.54,55.81,4.45,17.75,18.33
Brajrajnagar,3/13/2018,142.27,17.11,33.82,50.91,4.36,17.18,17.68
Brajrajnagar,3/14/2018,165.82,16.34,34.85,51.19,4.43,18.57,22.26
Brajrajnagar,3/15/2018,165.11,18.16,36.86,55,4.6,18.19,15.22
Brajrajnagar,3/16/2018,70.35,17.6,28.08,45.66,4.06,16.1,7.82
Brajrajnagar,3/17/2018,84.67,22.87,20.09,42.94,3.93,15.71,14.21
Brajrajnagar,3/18/2018,98.35,22.13,22.01,44.13,4.02,15.03,13.23
Brajrajnagar,3/19/2018,84.18,9.35,25.52,34.87,3.91,14.55,16.45
Brajrajnagar,3/20/2018,123.81,12.99,31.84,44.82,4.07,15.87,17.03
Brajrajnagar,3/21/2018,142.71,18.82,35.15,53.94,4.44,17.09,9.57
Brajrajnagar,3/22/2018,81.95,11.18,27.66,38.83,3.99,15.48,15.65
Brajrajnagar,3/23/2018,109.51,20.48,30.11,50.59,4.17,15.2,14.9
Brajrajnagar,3/24/2018,104.98,20.67,29.53,50.16,4.17,14.84,14.63
Brajrajnagar,3/25/2018,112.66,12.99,29.35,42.32,4.14,14.75,16.8
Brajrajnagar,3/26/2018,102.38,13.95,31.82,45.76,4.19,15.85,20.36
Brajrajnagar,3/27/2018,138.98,13.65,33.92,47.54,4.62,16.99,22.25
Brajrajnagar,3/28/2018,190.61,13.62,34.86,48.47,4.49,19.25,23.54
Brajrajnagar,3/29/2018,170.06,17.53,35.24,52.73,4.61,20.89,16.73
Brajrajnagar,3/30/2018,152.57,19.68,37.39,57.05,4.77,20.84,16.11
Brajrajnagar,3/31/2018,110.16,18.87,27.23,46.1,4.42,18.2,18.2
Brajrajnagar,4/1/2018,59.95,11.13,18.43,29.54,4.08,16.48,16.94
Brajrajnagar,4/2/2018,60.56,7.48,19.97,27.45,3.92,15.79,16.75
Brajrajnagar,4/3/2018,82.22,10.59,20.98,31.56,4.01,16.16,18.95
Brajrajnagar,4/4/2018,60.63,10.35,20.27,30.6,4,15.32,13.01
Brajrajnagar,4/5/2018,62.08,12.65,19.46,32.1,3.83,14.87,20.89
Brajrajnagar,4/6/2018,53.48,8.46,18.32,26.77,3.72,14.75,23.32
Brajrajnagar,4/7/2018,47.96,6.93,15.99,22.92,3.55,13.86,20.06
Brajrajnagar,4/8/2018,65.81,7.22,17.02,24.24,3.51,14.64,20.7
Brajrajnagar,4/9/2018,48.4,9.78,15.68,25.46,3.55,13.96,19.92
Brajrajnagar,4/10/2018,51.76,6.1,15.28,21.38,3.43,13.32,20.56
Brajrajnagar,4/11/2018,62.35,6.42,19.07,25.47,3.52,13.43,21.43
Brajrajnagar,4/12/2018,53.98,7.62,17.65,25.26,3.42,13.44,17.38
Brajrajnagar,4/13/2018,66.41,7.22,19.7,26.9,3.38,13.28,13.64
Brajrajnagar,4/14/2018,72.11,8.44,17.41,25.85,3.43,13.1,20.82
Brajrajnagar,4/15/2018,59.53,6.27,17.68,23.92,3.37,13.05,20.1
Brajrajnagar,4/16/2018,66.7,6.29,21.15,27.44,3.35,13.8,23.5
Brajrajnagar,4/17/2018,71.55,6.62,18.11,24.71,3.5,13.34,22.42
Brajrajnagar,4/18/2018,63.99,21.34,21.17,42.5,3.47,12.91,12.92
Brajrajnagar,4/19/2018,90.1,33.86,20.64,54.51,3.55,13.04,12.41
Brajrajnagar,4/20/2018,80.52,26.01,18.25,44.24,3.59,13.34,24.14
Brajrajnagar,4/21/2018,59.15,5.1,19.72,24.81,3.28,13.13,23.52
Brajrajnagar,4/22/2018,84.31,11.81,23.6,35.41,3.71,13.85,13.79
Brajrajnagar,4/23/2018,63.4,11.46,19.53,30.97,3.34,12.87,15.67
Brajrajnagar,4/24/2018,66.68,7.13,21.6,28.73,3.24,13.7,18.19
Brajrajnagar,4/25/2018,84.36,10.37,23.62,33.99,3.38,13.78,21.32
Brajrajnagar,4/26/2018,84.04,14.05,22.36,36.4,3.56,14.15,28.11
Brajrajnagar,4/27/2018,70.22,5.74,21.61,27.35,3.3,14.21,26.7
Brajrajnagar,4/28/2018,43.2,4.69,14.32,19,3.23,13.55,29.9
Brajrajnagar,4/29/2018,27.32,9.05,14.05,22.91,3.38,13.08,30.29
Brajrajnagar,4/30/2018,11.39,8,15.23,23.21,3.58,13.36,19.03
Brajrajnagar,5/1/2018,49.8,8.23,14.82,23.04,3.54,13.66,12.87
Brajrajnagar,5/2/2018,30.34,8.09,15.32,23.4,3.35,13.32,30.1
Brajrajnagar,5/3/2018,40.96,5.55,15.28,20.84,3.13,12.72,20.38
Brajrajnagar,5/4/2018,56.56,11.32,17.87,29.18,3.25,12.74,26.05
Brajrajnagar,5/5/2018,64.78,6.57,21.58,28.14,3.32,12.87,26.57
Brajrajnagar,5/6/2018,67.12,5.2,21.61,26.82,3.28,12.88,29.03
Brajrajnagar,5/7/2018,66.6,4.05,18.02,22.09,3.19,13.14,33.22
Brajrajnagar,5/8/2018,80.49,6.43,20.22,25.71,3.3,13.48,27.09
Brajrajnagar,5/9/2018,92.4,8.21,22.49,24.53,2.7,13.12,24.27
Brajrajnagar,5/10/2018,65.29,5.4,18.31,23.7,3.3,13.13,31.11
Brajrajnagar,5/11/2018,61.67,4.29,16.7,20.99,3.18,13.2,28.72
Brajrajnagar,5/12/2018,49.68,3.61,17.05,20.66,3.12,13.03,32.84
Brajrajnagar,5/13/2018,52.02,4.62,18.72,23.32,3.17,12.99,28.89
Brajrajnagar,5/14/2018,35.89,4.84,15.89,20.7,3.14,12.74,17.21
Brajrajnagar,5/15/2018,45.36,4.27,16.05,20.32,3.17,12.69,23.72
Brajrajnagar,5/16/2018,53.9,3.86,19.28,23.14,3.14,12.71,28.91
Brajrajnagar,5/17/2018,56.8,3.57,16.64,20.2,3.06,12.53,27.16
Brajrajnagar,5/18/2018,52,2.87,14.32,17.18,3.05,12.6,31.76
Brajrajnagar,5/19/2018,53.83,4.57,16.37,20.93,3.08,12.4,18.8
Brajrajnagar,5/20/2018,61.45,5.85,16.3,22.14,3.16,12.69,27.95
Brajrajnagar,5/21/2018,50.51,3.23,14.56,17.79,3.03,12.64,24.89
Brajrajnagar,5/22/2018,72.02,4.94,17.34,22.28,3.15,12.52,22.75
Brajrajnagar,5/23/2018,56.13,4.61,13.41,18.01,3.15,12.5,25.15
Brajrajnagar,5/24/2018,46.32,4.28,13.75,18.03,2.99,12.47,27.18
Brajrajnagar,5/25/2018,51.03,2.7,14.46,17.16,2.97,12.43,25.04
Brajrajnagar,5/26/2018,50.59,3.13,15.63,18.76,2.97,12.53,25.46
Brajrajnagar,5/27/2018,41.71,2.89,15.91,18.81,2.92,12.74,26.14
Brajrajnagar,5/28/2018,53.87,5.84,13.92,19.75,3,12.79,24.01
Brajrajnagar,5/29/2018,41.89,6.95,10.94,17.9,2.99,12.85,24.37
Brajrajnagar,5/30/2018,45.66,5.45,13.01,18.44,2.98,12.76,26.32
Brajrajnagar,5/31/2018,38.05,6.37,11.19,17.52,2.96,12.51,16.82
Brajrajnagar,6/4/2018,11.05,6.25,12.99,19.19,2.94,12.89,18.96
Brajrajnagar,6/5/2018,50.06,4.04,10.51,14.55,2.57,12.78,15.23
Brajrajnagar,6/6/2018,55.84,3.62,11.86,15.49,2.38,12.77,13.33
Brajrajnagar,6/7/2018,42.67,2.58,9.62,12.19,2.36,12.53,19.24
Brajrajnagar,6/8/2018,49.76,2.75,10.25,13,2.45,12.42,16.37
Brajrajnagar,6/9/2018,55.9,3.71,10.8,14.51,2.56,12.48,13.69
Brajrajnagar,6/10/2018,47.22,4.22,9.87,14.1,2.63,12.34,16.47
Brajrajnagar,6/11/2018,41.95,3.18,10.79,13.97,2.57,12.31,13.8
Brajrajnagar,6/12/2018,32.83,2.81,9.42,12.23,2.47,12.19,18.76
Brajrajnagar,6/13/2018,39.46,3.34,11.6,14.93,2.53,12.32,13.16
Brajrajnagar,6/14/2018,66.26,5.36,13.62,18.98,2.57,12.5,13.34
Brajrajnagar,6/15/2018,88.97,4.85,13.34,18.18,2.6,12.62,15.58
Brajrajnagar,6/16/2018,87.78,5.28,16.61,21.86,2.62,12.78,15.33
Brajrajnagar,6/17/2018,74.96,9.56,16.06,25.62,2.74,12.8,14.78
Brajrajnagar,6/18/2018,62.05,5.37,15.06,20.41,2.61,12.62,14.15
Brajrajnagar,6/19/2018,38.68,4.32,13.27,17.58,2.51,12.52,16.33
Brajrajnagar,6/20/2018,46.46,3.69,13.27,16.96,2.5,12.38,15.69
Brajrajnagar,6/21/2018,47.81,3.67,12.19,15.83,2.54,12.39,16.86
Brajrajnagar,6/22/2018,35.95,3.62,10.89,14.5,2.56,12.32,16.06
Brajrajnagar,6/23/2018,44.95,4.71,12.48,17.18,2.56,12.32,12.49
Brajrajnagar,6/24/2018,43.18,4.78,12.92,17.69,2.59,12.6,12.76
Brajrajnagar,6/25/2018,30.19,2.99,12.35,15.34,2.5,12.75,18.13
Brajrajnagar,6/26/2018,30.66,4.93,10.81,15.74,2.5,12.38,7.73
Brajrajnagar,6/27/2018,22.36,6.22,8.51,14.74,2.57,12.18,6.19
Brajrajnagar,6/28/2018,18.95,4.01,7.8,11.8,2.48,12.34,10.2
Brajrajnagar,6/29/2018,32.68,5.91,9.4,15.3,2.52,12.43,9.39
Brajrajnagar,6/30/2018,46.65,6.6,10.23,16.84,2.6,12.53,10.8
Brajrajnagar,7/1/2018,45.42,5.22,11.47,16.7,2.68,12.93,11.71
Brajrajnagar,7/2/2018,30.04,3.47,9.57,13.04,2.46,12.34,11.21
Brajrajnagar,7/3/2018,38.52,5.09,11.42,16.5,2.71,12.88,9.38
Brajrajnagar,7/4/2018,36.48,5.99,10.39,16.28,2.43,12.62,8.97
Brajrajnagar,7/5/2018,31.92,4.54,11.38,15.92,2.14,12.69,9.16
Brajrajnagar,7/6/2018,37.85,4.67,10.43,15.1,2.17,12.43,9.26
Brajrajnagar,7/7/2018,49.42,5.61,10.53,16.13,2.27,12.59,10.13
Brajrajnagar,7/8/2018,31.45,4.7,9.56,14.25,2.19,12.7,8.26
Brajrajnagar,7/9/2018,29.41,4.55,9.23,13.78,2.14,12.59,7.95
Brajrajnagar,7/10/2018,27.87,5.23,9.72,14.95,2.22,12.64,7.22
Brajrajnagar,7/11/2018,29.38,6.44,9.99,16.42,2.3,12.73,6.93
Brajrajnagar,7/12/2018,30.48,4.76,9.6,14.36,2.28,12.93,7.72
Brajrajnagar,7/13/2018,29.94,3.96,9.26,13.22,2.27,12.87,8.68
Brajrajnagar,7/14/2018,25.35,3.73,7.72,11.45,2.08,12.27,8.23
Brajrajnagar,7/15/2018,13,3.75,5.59,9.34,2,11.95,7.14
Brajrajnagar,7/16/2018,17.13,5.52,7.81,13.31,2.07,12.26,6.28
Brajrajnagar,7/17/2018,21.11,4.36,8.66,13.03,2.22,12.85,7.71
Brajrajnagar,7/18/2018,28.94,4.84,8.29,13.13,2.13,12.68,6.81
Brajrajnagar,7/19/2018,30.5,7.18,10.79,17.98,2.14,13.03,6.32
Brajrajnagar,7/20/2018,35.52,7.19,9.32,16.51,1.94,12.49,6.27
Brajrajnagar,7/21/2018,19.23,5.57,8.89,14.46,0.37,12.28,6.39
Brajrajnagar,7/22/2018,18.05,5.77,8.37,14.14,0,12.24,6.61
Brajrajnagar,7/23/2018,19.71,4.23,8.59,12.81,0,12.58,8.39
Brajrajnagar,7/24/2018,28.03,6.05,10.14,16.18,0,12.83,7.14
Brajrajnagar,7/25/2018,33.52,7.18,9.71,16.88,0,12.59,6.57
Brajrajnagar,7/26/2018,24.83,6.94,8.78,15.73,0,12.34,6.54
Brajrajnagar,7/27/2018,42.07,8.07,8.66,16.72,0,12.33,5.27
Brajrajnagar,7/28/2018,42.07,6.85,9.44,16.31,0,12.46,5.78
Brajrajnagar,7/29/2018,42.02,7.68,8.22,15.9,0,12.36,5.45
Brajrajnagar,7/30/2018,52.31,5.49,9.76,15.26,0,12.6,7.02
Brajrajnagar,7/31/2018,45.8,5.35,9.41,14.74,0,12.51,7.16
Brajrajnagar,8/1/2018,37.79,5.95,8.87,14.81,0,12.32,5.51
Brajrajnagar,8/2/2018,52.27,5.75,10.24,15.99,0,12.41,5.76
Brajrajnagar,8/3/2018,70.94,7.85,11.1,18.95,0,12.86,6.29
Brajrajnagar,8/4/2018,87.09,8.56,9.83,18.37,0,12.57,7.04
Brajrajnagar,8/5/2018,52.13,5.68,9.64,15.31,0,12.66,6.7
Brajrajnagar,8/6/2018,51.65,11.12,7.82,18.93,0,12.58,4.2
Brajrajnagar,8/7/2018,28.62,8.08,6.61,14.68,0,12.3,4.72
Brajrajnagar,8/8/2018,17.97,6.15,7.62,13.77,0,12.58,5.05
Brajrajnagar,8/9/2018,33.1,7.2,8.73,15.92,0,12.67,5.75
Brajrajnagar,8/10/2018,49.75,9.65,8.93,18.58,0,12.92,5.88
Brajrajnagar,8/11/2018,58.33,8.79,9.73,18.51,0,13.08,5.7
Brajrajnagar,8/12/2018,50.37,4.49,8.53,13.01,0,12.96,7.14
Brajrajnagar,8/13/2018,29.61,4.75,7.5,12.25,0,12.52,6.13
Brajrajnagar,8/14/2018,29.5,7.11,6.45,13.56,0,12.29,4.97
Brajrajnagar,8/15/2018,12.71,4.34,5.31,9.64,0,12.01,5.62
Brajrajnagar,8/16/2018,13.45,5.57,7.31,12.89,0,12.23,4.43
Brajrajnagar,8/17/2018,25.56,6.88,8.27,15.15,0,12.83,4.82
Brajrajnagar,8/18/2018,29.74,8.33,7.62,15.93,0,12.86,5.33
Brajrajnagar,8/19/2018,28.27,4.53,8.36,12.89,0.2,12.88,5.71
Brajrajnagar,8/20/2018,18.07,4.34,7.01,11.36,0.16,12.55,4.91
Brajrajnagar,8/21/2018,18.22,4.28,7.29,11.58,0.03,12.58,5.99
Brajrajnagar,8/22/2018,18.75,5.93,7.17,13.11,0.31,12.17,4.16
Brajrajnagar,8/23/2018,36.16,6.87,8.58,15.44,0.32,12.32,4.43
Brajrajnagar,8/24/2018,32.24,8.23,9.2,17.42,0.1,12.54,3.84
Brajrajnagar,8/25/2018,36.63,10.47,7.38,17.84,0.45,12.66,3.71
Brajrajnagar,8/26/2018,27.29,11.51,6.03,17.54,0.13,12.3,3.41
Brajrajnagar,8/27/2018,32.51,9.47,6.8,16.27,0.17,12.65,3.83
Brajrajnagar,8/28/2018,32.66,11.68,7.04,18.71,0.14,12.63,3.8
Brajrajnagar,8/29/2018,38,9.11,7.64,16.74,0.25,12.59,4.85
Brajrajnagar,8/30/2018,40.63,7.7,7.08,14.76,0.02,12.42,4.6
Brajrajnagar,10/24/2018,6.6,12.98,15.43,21.14,2.76,12.65,8.21
Brajrajnagar,10/25/2018,9.59,14.71,19.83,26.35,0.34,13.42,8.96
Brajrajnagar,10/30/2018,73.58,17.25,27.27,27.01,0.48,12.36,7.85
Brajrajnagar,10/31/2018,28.82,17.79,18.61,24.79,0.41,12.23,6.54
Brajrajnagar,11/1/2018,50.79,25.31,18.96,34.02,0.45,12.63,7.49
