StationId,Date,PM2.5,NO,NO2,NOx,CO,SO2,O3
AP001,12/5/2018,89.63,4.32,76.89,44.42,1.6,14.31,32.5
AP001,12/6/2018,86.92,4.57,85.21,49.04,1.11,13.06,35.15
AP001,12/7/2018,100.1,4.45,92.4,52.76,0.76,10.86,27.99
AP001,12/8/2018,110.12,5.15,92.9,53.61,1.37,11.12,33.26
AP001,12/9/2018,111.21,4.42,76.7,44.4,1.47,10.17,31.17
AP001,12/10/2018,107.24,5.85,72.27,43.16,1.14,9.58,28.5
AP001,12/11/2018,89.07,5.59,72.19,42.93,1.23,11.7,29.51
AP001,12/12/2018,93.1,5.46,77.58,45.71,0.97,13.75,33.59
AP001,12/13/2018,76.94,6.68,79.86,47.92,0.97,18.13,29.35
AP001,12/14/2018,90.61,5.37,74.89,44.2,1.07,17.68,31.59
AP001,12/15/2018,96.57,3.33,57.77,33.44,1.1,23.81,39.75
AP001,12/16/2018,78.15,3.6,50.62,29.86,0.96,23.87,26.46
AP001,12/17/2018,19.26,2.0,30.38,17.79,0.7,10.94,18.91
AP001,12/18/2018,10.89,2.2,28.6,17.01,0.45,12.41,17.5
AP001,12/19/2018,16.38,4.77,39.69,24.99,0.67,44.59,19.12
AP001,12/20/2018,30.48,9.24,67.05,43.17,1.28,57.72,22.1
AP001,12/21/2018,48.88,6.61,63.12,38.95,0.94,29.45,23.97
AP001,12/22/2018,55.24,3.65,55.65,32.57,1.17,13.62,27.34
AP001,12/23/2018,83.4,2.86,46.47,27.04,1.0,12.32,32.68
AP001,12/24/2018,93.78,5.55,67.51,40.43,1.34,42.75,29.16
AP001,12/25/2018,92.72,13.43,77.45,52.11,1.16,20.19,24.79
AP001,12/26/2018,76.48,12.45,69.63,47.16,1.08,13.32,24.73
AP001,12/27/2018,50.45,5.44,51.24,31.68,0.89,10.45,27.83
AP001,12/28/2018,73.19,13.43,69.17,47.7,0.92,25.43,22.5
AP001,12/29/2018,82.53,5.44,67.17,40.16,1.01,28.57,24.03
AP001,12/30/2018,95.18,4.57,76.4,44.35,1.34,33.25,30.68
AP001,12/31/2018,79.29,4.24,74.24,42.93,1.1,40.52,28.79
AP001,1/1/2019,83.17,6.56,83.38,49.69,1.09,30.85,24.84
AP001,1/2/2019,109.97,13.93,124.57,77.59,1.38,48.92,30.25
AP001,1/3/2019,139.38,35.59,140.17,103.49,1.24,42.26,20.87
AP001,1/4/2019,126.47,9.48,106.1,64.14,1.43,15.29,26.24
AP001,1/5/2019,127.94,6.73,92.41,54.63,1.33,15.9,28.51
AP001,1/6/2019,126.66,9.63,94.51,58.1,1.45,11.75,26.07
AP001,1/7/2019,121.47,17.24,103.31,68.98,1.5,16.53,24.55
AP001,1/8/2019,118.17,36.87,121.38,94.54,1.25,39.68,21.18
AP001,1/9/2019,97.45,12.68,121.94,75.16,0.86,66.39,27.23
AP001,1/10/2019,115.23,14.96,113.39,72.47,0.78,9.43,20.07
AP001,1/11/2019,121.81,11.17,100.16,62.36,0.96,10.56,24.73
AP001,1/12/2019,99.69,5.83,71.61,42.84,0.5,10.52,24.22
AP001,1/13/2019,92.66,4.86,57.32,34.44,0.64,12.33,25.51
AP001,1/14/2019,116.99,2.91,58.43,33.44,0.44,12.91,26.84
AP001,1/15/2019,120.33,5.68,60.37,36.74,1.02,26.39,21.83
AP001,1/16/2019,108.43,3.49,50.62,29.77,0.7,6.49,24.73
AP001,1/17/2019,118.0,3.46,58.6,33.99,0.82,13.73,24.69
AP001,1/18/2019,107.94,5.64,63.17,38.2,0.8,26.75,21.59
AP001,1/19/2019,108.34,13.44,61.22,43.49,0.72,11.71,23.64
AP001,1/20/2019,96.45,17.23,71.77,52.18,0.91,16.0,22.52
AP001,1/21/2019,90.25,7.53,64.26,40.3,0.55,14.8,25.31
AP001,1/22/2019,100.34,20.01,60.14,48.26,0.85,13.57,24.82
AP001,1/23/2019,62.75,4.15,49.18,29.54,0.55,13.17,28.15
AP001,1/24/2019,62.74,6.36,43.14,28.2,0.87,11.48,20.37
AP001,1/25/2019,34.51,3.87,38.2,23.52,0.72,12.19,17.24
AP001,1/26/2019,15.12,2.65,22.75,14.26,0.38,8.37,19.39
AP001,1/27/2019,27.25,2.38,27.55,16.59,0.44,11.04,19.68
AP001,1/28/2019,51.67,5.29,55.79,34.06,1.28,15.66,20.15
AP001,1/29/2019,54.24,5.5,56.1,34.39,0.98,27.99,25.38
AP001,1/30/2019,47.81,5.98,65.34,39.69,1.02,26.84,36.53
AP001,1/31/2019,84.99,5.14,71.78,42.43,1.39,15.58,47.94
AP001,2/1/2019,63.05,5.4,68.18,40.73,1.06,13.42,47.46
AP001,2/2/2019,71.09,29.13,85.01,68.98,1.15,10.68,40.2
AP001,2/3/2019,76.78,6.08,69.13,41.71,1.27,17.71,48.7
AP001,2/4/2019,73.21,3.04,61.14,35.07,1.11,16.63,62.74
AP001,2/5/2019,81.64,13.08,83.44,55.08,1.58,12.92,43.18
AP001,2/6/2019,81.71,15.23,74.7,49.36,1.03,18.7,37.16
AP001,2/7/2019,75.52,7.69,25.85,20.1,0.74,12.37,32.23
AP001,2/8/2019,58.02,2.61,16.37,10.79,0.76,8.47,38.97
AP001,2/9/2019,65.56,6.38,23.26,17.36,0.86,16.7,34.16
AP001,2/10/2019,56.98,1.02,16.86,9.76,0.52,10.21,32.14
AP001,2/11/2019,74.5,3.19,17.12,11.14,0.66,10.22,39.91
AP001,2/12/2019,66.61,4.03,26.18,17.28,0.66,9.84,39.63
AP001,2/13/2019,70.86,3.01,28.42,17.6,0.74,10.43,41.96
AP001,2/14/2019,69.96,15.49,35.52,31.56,0.84,9.78,37.99
AP001,2/15/2019,60.11,2.29,22.82,13.91,0.7,6.98,40.95
AP001,2/16/2019,33.9,2.59,15.97,10.54,0.55,7.78,32.91
AP001,2/17/2019,31.75,1.38,13.31,8.16,0.54,13.52,27.85
AP001,2/18/2019,34.8,7.55,17.35,15.37,0.59,12.99,24.83
AP001,2/19/2019,32.07,8.59,17.16,16.19,0.72,10.51,19.85
AP001,2/20/2019,30.32,7.19,15.26,14.04,0.58,10.5,24.21
AP001,2/21/2019,38.35,18.66,21.18,26.51,0.72,8.3,27.25
AP001,2/22/2019,36.92,26.53,25.18,35.05,0.64,14.78,30.4
AP001,2/23/2019,43.16,43.76,28.73,50.94,0.8,9.67,31.72
AP001,2/24/2019,42.51,18.77,24.64,28.36,0.53,14.5,35.13
AP001,2/25/2019,33.88,3.59,18.86,13.05,0.51,13.5,30.89
AP001,2/26/2019,22.47,3.89,12.56,9.93,0.46,11.27,19.85
AP001,2/27/2019,14.78,2.82,8.15,6.69,0.4,10.43,23.58
AP001,2/28/2019,20.92,3.23,13.32,9.81,0.56,15.85,25.36
AP001,3/1/2019,27.08,2.49,9.07,6.97,0.52,11.04,33.63
AP001,3/2/2019,23.72,2.9,8.11,6.76,0.44,8.55,27.48
AP001,3/3/2019,22.49,5.46,12.0,10.75,0.43,5.49,23.63
AP001,3/4/2019,21.59,2.9,10.62,8.02,0.41,11.52,19.77
AP001,3/5/2019,34.44,3.11,13.02,9.5,0.5,14.74,33.17
AP001,3/6/2019,49.2,2.37,16.7,10.86,0.69,15.37,44.06
AP001,3/7/2019,42.1,1.68,13.22,8.24,0.57,11.6,44.93
AP001,3/8/2019,16.39,2.15,8.68,6.38,0.62,10.98,31.2
AP001,3/9/2019,12.88,2.82,9.92,7.57,0.69,12.43,29.66
AP001,3/10/2019,10.66,4.02,8.02,7.5,0.35,12.07,22.33
AP001,3/11/2019,12.77,2.6,8.45,6.56,0.53,14.06,22.67
AP001,3/12/2019,27.0,5.03,15.67,12.51,0.41,13.33,27.15
AP001,3/13/2019,32.79,4.4,17.4,12.91,0.4,9.21,31.25
AP001,3/14/2019,39.77,14.09,24.88,24.78,0.45,8.16,27.19
AP001,3/15/2019,43.78,6.29,19.29,15.47,0.64,11.35,29.47
AP001,3/16/2019,40.96,4.18,14.19,11.01,0.46,7.42,22.03
AP001,3/17/2019,40.08,6.5,14.86,12.92,0.58,7.89,28.04
AP001,3/18/2019,22.52,7.47,13.59,13.38,0.56,10.99,21.12
AP001,3/19/2019,22.09,2.18,9.6,6.94,0.68,9.51,29.78
AP001,3/20/2019,25.39,2.04,7.75,5.44,0.7,9.14,32.42
AP001,3/21/2019,21.71,1.13,6.24,4.23,0.5,7.63,36.81
AP001,3/22/2019,23.56,2.86,12.03,8.56,0.53,10.27,29.46
AP001,3/23/2019,23.68,9.37,14.63,15.49,0.53,8.61,29.24
AP001,3/24/2019,17.99,2.41,8.02,5.87,0.47,9.11,29.02
AP001,3/25/2019,17.03,2.89,10.15,7.82,0.5,13.84,21.8
AP001,3/26/2019,20.58,3.09,9.93,7.87,0.49,10.38,21.95
AP001,3/27/2019,24.0,2.23,10.84,7.69,0.54,12.07,32.91
AP001,3/28/2019,27.44,3.41,12.49,9.43,0.54,12.69,28.07
AP001,3/29/2019,24.11,2.56,9.81,7.4,0.45,8.19,30.44
AP001,3/30/2019,28.43,1.74,9.49,6.53,0.56,17.06,42.66
AP001,3/31/2019,33.0,1.11,9.26,5.64,0.58,16.56,34.64
AP001,4/1/2019,37.09,1.55,7.48,4.74,0.69,12.4,38.42
AP001,4/2/2019,30.05,1.54,8.62,5.72,0.71,14.7,31.67
AP001,4/3/2019,20.75,1.4,5.59,4.08,0.48,9.15,25.97
AP001,4/4/2019,13.97,3.77,7.21,6.99,0.64,10.24,20.32
AP001,4/5/2019,18.72,3.12,6.06,5.7,0.67,13.03,28.03
AP001,4/6/2019,22.07,2.2,5.25,3.94,0.62,12.96,40.3
AP001,4/7/2019,19.4,1.42,7.03,4.48,0.76,10.88,38.75
AP001,4/8/2019,13.49,1.45,4.2,3.38,0.57,12.69,22.15
AP001,4/9/2019,20.68,1.56,4.48,3.53,0.63,10.9,26.79
AP001,4/10/2019,16.52,1.14,3.14,2.26,0.61,8.92,39.57
AP001,4/11/2019,15.91,0.46,2.04,0.86,0.4,13.09,33.05
AP001,4/12/2019,17.24,2.53,5.32,4.04,0.58,14.02,30.87
AP001,4/13/2019,25.87,2.4,9.61,6.54,0.39,11.84,46.66
AP001,4/14/2019,15.77,1.12,6.04,4.03,0.36,14.45,28.78
AP001,4/15/2019,23.75,1.94,11.38,7.46,0.64,18.42,19.94
AP001,4/16/2019,25.36,2.19,20.61,12.25,0.65,22.54,20.53
AP001,4/17/2019,32.7,2.19,17.13,10.91,0.54,15.71,25.28
AP001,4/18/2019,20.21,2.65,13.78,9.52,0.51,10.6,26.51
AP001,4/19/2019,11.55,3.35,13.27,9.6,0.59,12.58,26.46
AP001,4/20/2019,9.39,2.81,12.29,8.89,0.35,17.07,24.65
AP001,4/21/2019,9.77,1.48,12.59,7.81,0.32,21.81,28.75
AP001,4/22/2019,21.38,2.29,19.85,11.65,0.48,23.3,39.42
AP001,4/23/2019,24.68,8.38,29.05,22.21,0.58,16.03,23.73
AP001,4/24/2019,17.58,2.68,18.08,11.89,0.48,12.66,27.14
AP001,4/25/2019,28.05,4.67,18.74,13.85,0.48,12.78,25.81
AP001,4/26/2019,27.98,2.79,18.31,12.1,0.51,8.71,34.54
AP001,4/27/2019,23.32,1.97,16.88,10.58,0.66,16.4,34.16
AP001,4/28/2019,15.52,2.16,15.11,9.79,0.42,13.67,23.72
AP001,4/29/2019,12.11,2.1,15.46,9.94,0.31,12.72,23.43
AP001,4/30/2019,19.03,1.99,19.23,11.85,0.4,13.57,35.2
AP001,5/1/2019,27.18,2.87,23.54,14.82,0.64,26.8,38.05
AP001,5/2/2019,38.9,1.76,27.29,16.03,0.98,16.06,56.99
AP001,5/3/2019,57.73,3.54,35.92,21.98,0.78,16.59,58.87
AP001,5/4/2019,44.49,1.17,22.32,12.89,0.53,16.97,67.99
AP001,5/5/2019,39.76,1.12,23.24,13.25,0.52,15.33,69.15
AP001,5/6/2019,47.3,1.53,20.22,12.09,0.64,22.25,68.43
AP001,5/7/2019,39.81,1.14,18.58,10.81,0.44,13.03,51.98
AP001,5/8/2019,49.19,0.95,26.89,13.92,0.77,25.9,73.55
AP001,5/9/2019,40.38,1.4,24.31,13.78,0.7,30.4,74.3
AP001,5/10/2019,44.65,1.63,19.79,12.0,0.63,19.26,54.72
AP001,5/11/2019,35.5,1.74,19.29,11.72,0.59,17.83,49.82
AP001,5/12/2019,41.0,1.15,37.0,20.6,0.78,23.6,37.05
AP001,5/13/2019,36.14,1.82,19.59,12.05,0.78,23.1,45.48
AP001,5/14/2019,40.41,1.99,21.47,13.17,0.5,25.09,43.31
AP001,5/15/2019,34.12,1.7,19.98,12.12,0.7,24.2,42.21
AP001,5/16/2019,41.62,1.93,20.32,12.54,0.53,21.47,43.36
AP001,5/17/2019,43.1,2.0,21.71,13.26,0.67,24.72,42.13
AP001,5/18/2019,35.3,0.8,17.33,9.84,0.47,17.09,44.47
AP001,5/19/2019,40.35,0.91,18.93,10.8,0.53,23.95,45.97
AP001,5/20/2019,32.33,1.83,19.42,11.91,0.61,21.27,34.54
AP001,5/21/2019,24.95,1.86,20.68,12.51,0.49,16.73,19.84
AP001,5/22/2019,32.3,2.18,18.38,11.7,0.79,27.47,41.48
AP001,5/23/2019,30.42,1.27,16.96,10.05,0.72,13.67,30.35
AP001,5/24/2019,36.5,1.5,17.83,10.77,0.63,14.71,37.15
AP001,5/25/2019,40.04,1.7,17.31,10.2,0.89,18.61,48.85
AP001,5/26/2019,40.51,0.71,16.93,9.55,0.51,14.62,54.63
AP001,5/27/2019,38.88,1.31,18.0,10.69,0.47,13.86,51.56
AP001,5/28/2019,36.31,1.47,18.03,10.88,0.52,17.79,42.23
AP001,5/29/2019,38.7,1.45,16.29,9.94,0.48,15.76,42.04
AP001,5/30/2019,33.52,2.11,26.44,15.85,0.57,19.96,45.17
AP001,5/31/2019,36.8,0.97,17.39,10.05,0.51,14.55,48.97
AP001,6/1/2019,41.89,1.66,22.98,13.65,0.77,17.7,39.43
AP001,6/2/2019,41.47,0.72,18.25,10.27,0.5,16.21,54.72
AP001,6/3/2019,31.52,1.39,20.17,11.91,0.45,18.1,43.53
AP001,6/4/2019,39.73,1.54,27.54,15.99,0.95,17.17,42.88
AP001,6/5/2019,36.24,0.66,19.93,10.94,0.46,21.35,54.64
AP001,6/6/2019,24.16,1.81,26.79,9.83,0.53,26.62,41.27
AP001,6/7/2019,23.12,1.52,24.2,13.97,0.52,23.46,56.71
AP001,6/8/2019,31.95,2.87,26.2,16.27,0.58,17.18,55.48
AP001,6/9/2019,26.02,0.73,20.95,11.65,0.52,15.99,75.1
AP001,6/10/2019,22.19,2.62,25.07,15.42,0.5,18.35,62.52
AP001,6/11/2019,13.91,3.61,24.16,15.86,0.37,14.02,44.59
AP001,6/12/2019,11.81,5.0,29.99,20.12,0.34,13.82,41.43
AP001,6/13/2019,10.02,4.88,33.11,21.72,0.49,17.28,38.1
AP001,6/14/2019,9.55,3.23,24.02,15.47,0.36,16.48,32.84
AP001,6/15/2019,17.42,1.53,18.88,11.36,0.38,14.79,38.49
AP001,6/16/2019,19.25,0.8,18.26,10.36,0.31,9.68,47.37
AP001,6/17/2019,23.99,3.71,28.19,18.1,0.49,14.94,30.27
AP001,6/18/2019,23.62,7.98,36.52,26.01,0.46,13.66,30.54
AP001,6/19/2019,21.28,2.87,27.95,16.23,0.44,18.83,38.25
AP001,6/20/2019,14.03,3.87,25.45,16.74,0.45,18.94,34.87
AP001,6/21/2019,17.9,2.87,29.14,17.92,0.57,16.39,32.98
AP001,6/22/2019,17.07,1.54,25.75,15.04,0.5,16.01,36.19
AP001,6/23/2019,13.45,1.0,24.16,13.66,0.46,14.9,40.53
AP001,6/24/2019,15.93,1.43,20.53,12.15,0.43,16.53,42.92
AP001,6/25/2019,19.8,2.36,30.66,18.32,0.76,14.36,38.26
AP001,6/26/2019,21.45,4.83,36.24,23.3,0.73,17.88,24.68
AP001,6/27/2019,12.45,3.08,26.62,16.74,0.53,17.43,27.85
AP001,6/28/2019,9.57,2.1,22.0,13.49,0.36,19.5,32.37
AP001,6/29/2019,8.23,1.72,20.71,12.5,0.32,18.01,32.91
AP001,6/30/2019,11.55,1.2,22.16,12.76,0.35,17.0,40.21
AP001,7/1/2019,13.4,4.39,29.37,19.27,0.42,16.27,29.58
AP001,7/2/2019,12.05,6.49,29.88,21.26,0.59,13.78,23.41
AP001,7/3/2019,14.54,7.23,30.62,22.26,0.61,12.6,27.29
AP001,7/4/2019,8.4,11.11,30.36,25.27,0.57,14.32,26.69
AP001,7/5/2019,10.31,8.27,25.22,20.23,0.62,16.24,22.99
AP001,7/6/2019,13.91,2.55,18.0,11.62,0.58,18.86,26.64
AP001,7/7/2019,15.17,0.93,18.2,10.43,0.39,23.12,30.24
AP001,7/8/2019,13.1,2.64,22.88,14.4,0.33,17.88,25.83
AP001,7/9/2019,11.3,4.61,23.47,16.32,0.28,17.09,27.47
AP001,7/10/2019,13.03,5.45,25.64,18.15,0.51,20.09,32.1
AP001,7/11/2019,11.17,5.24,26.2,18.29,0.34,23.89,26.88
AP001,7/12/2019,11.65,5.28,22.68,16.42,0.56,22.58,25.94
AP001,7/13/2019,17.22,1.25,4.58,3.13,0.42,14.79,36.77
AP001,7/14/2019,12.68,0.74,3.7,2.34,0.4,15.89,31.62
AP001,7/15/2019,10.73,2.92,9.95,7.26,0.36,16.35,32.13
AP001,7/16/2019,14.44,4.68,17.05,12.96,0.47,15.46,27.69
AP001,7/17/2019,21.86,4.74,19.35,14.24,0.45,19.19,31.87
AP001,7/18/2019,16.18,3.29,16.01,11.13,0.43,12.93,35.8
AP001,7/19/2019,22.28,2.14,13.16,8.82,0.54,20.51,33.08
AP001,7/20/2019,11.14,1.11,5.65,3.93,0.44,13.82,37.65
AP001,7/21/2019,14.72,1.25,4.64,3.56,0.49,9.71,34.63
AP001,7/22/2019,12.89,2.53,9.64,7.23,0.5,15.68,29.49
AP001,7/23/2019,13.53,8.56,12.71,13.79,0.42,15.77,22.09
AP001,7/24/2019,9.92,2.09,7.06,5.44,0.32,9.04,24.9
AP001,7/25/2019,11.23,12.82,24.43,23.57,0.38,21.66,27.89
AP001,7/26/2019,7.48,4.57,10.04,8.96,0.38,12.51,20.01
AP001,7/27/2019,12.52,1.4,3.94,2.89,0.55,14.14,22.33
AP001,7/28/2019,13.25,0.65,2.08,1.4,0.33,12.58,22.05
AP001,7/29/2019,10.89,5.81,11.39,9.53,0.56,21.15,19.61
AP001,7/30/2019,8.0,5.36,10.03,9.41,0.31,14.72,22.5
AP001,7/31/2019,10.62,2.17,4.4,4.19,0.38,11.66,24.46
AP001,8/1/2019,8.71,1.77,4.43,3.76,0.39,13.83,20.11
AP001,8/2/2019,6.85,1.61,1.52,1.86,0.46,13.29,18.07
AP001,8/3/2019,9.31,1.48,3.35,2.36,0.32,11.83,20.23
AP001,8/4/2019,9.09,1.68,4.02,3.51,0.34,10.88,23.92
AP001,8/5/2019,7.53,2.74,6.1,5.55,0.34,26.08,26.62
AP001,8/6/2019,6.89,2.96,6.48,5.95,0.34,13.35,21.06
AP001,8/7/2019,7.35,3.22,6.38,6.1,0.46,11.57,21.64
AP001,8/8/2019,7.45,3.47,7.66,6.99,0.27,11.94,22.68
AP001,8/9/2019,10.88,3.17,10.11,8.05,0.41,11.86,22.62
AP001,8/10/2019,13.49,2.45,7.57,6.12,0.5,19.01,27.18
AP001,8/11/2019,16.6,2.07,6.74,5.37,0.6,15.64,31.28
AP001,8/12/2019,18.19,1.89,7.45,5.5,0.32,12.44,25.4
AP001,8/14/2019,24.25,4.37,15.26,11.85,1.31,12.16,35.45
AP001,8/15/2019,24.56,2.23,9.16,6.49,0.58,18.9,33.97
AP001,8/16/2019,15.75,2.8,9.34,7.33,0.4,28.32,36.06
AP001,8/17/2019,17.54,2.74,9.58,7.48,0.42,20.69,28.25
AP001,8/27/2019,14.0,6.39,22.75,17.3,0.55,6.44,32.56
AP001,8/28/2019,15.8,3.71,12.43,9.71,0.62,11.3,36.47
AP001,8/29/2019,14.98,4.5,13.97,11.18,0.47,14.17,29.78
AP001,8/30/2019,10.11,23.03,14.19,14.12,0.45,16.84,23.09
AP001,10/7/2019,21.0,2.21,12.32,6.04,0.45,16.43,37.42
AP001,10/8/2019,23.31,2.21,12.18,8.29,0.55,18.77,31.69
AP001,10/9/2019,27.63,3.3,11.48,8.92,0.89,18.89,31.23
AP001,10/10/2019,21.05,5.93,14.29,12.62,0.7,12.85,24.81
AP001,10/11/2019,18.12,5.09,11.78,10.49,0.46,14.24,17.41
AP001,10/12/2019,7.09,2.65,7.41,6.2,0.65,13.87,29.37
AP001,10/13/2019,7.08,3.19,7.96,6.83,0.45,13.99,26.75
AP001,10/14/2019,9.79,3.35,11.9,9.14,0.65,14.02,30.06
AP001,10/15/2019,32.29,2.67,12.02,8.66,0.72,15.53,47.76
AP001,10/16/2019,40.0,3.08,13.18,9.6,0.64,15.3,51.95
AP001,10/17/2019,19.31,5.32,13.02,11.34,0.52,11.22,28.81
AP001,10/18/2019,9.48,3.47,11.3,8.92,0.58,12.14,27.95
AP001,10/19/2019,13.78,3.08,10.61,8.24,0.47,11.83,29.61
AP001,10/20/2019,8.12,1.93,7.85,5.75,0.53,11.39,34.36
AP001,10/21/2019,9.99,3.25,12.56,9.33,0.72,8.72,29.54
AP001,10/22/2019,9.29,8.72,16.43,15.93,0.59,11.26,25.66
AP001,10/23/2019,11.75,3.84,13.51,10.4,0.72,10.68,23.48
AP001,10/24/2019,7.14,4.15,11.84,9.76,0.5,8.21,28.73
AP001,10/25/2019,7.53,3.75,10.7,8.83,0.46,5.29,25.04
AP001,10/26/2019,11.82,3.59,11.1,8.92,0.72,9.54,24.82
AP001,10/27/2019,18.57,3.0,9.97,7.46,0.76,14.66,22.53
AP001,10/28/2019,38.32,3.85,9.76,8.42,0.55,18.55,30.26
AP001,10/29/2019,19.51,3.98,13.01,10.25,0.65,15.46,29.36
AP001,10/30/2019,18.54,6.02,13.63,12.23,0.62,12.08,28.76
AP001,10/31/2019,12.01,7.47,13.82,13.43,0.64,11.34,25.6
AP001,11/1/2019,12.95,6.0,13.44,12.11,0.58,12.65,31.2
AP001,11/2/2019,18.41,7.8,11.45,12.51,0.6,11.51,31.08
AP001,11/3/2019,42.98,5.08,15.53,12.48,0.67,12.3,45.78
AP001,11/4/2019,56.76,4.62,20.7,14.85,0.68,17.89,41.87
AP001,11/5/2019,78.45,6.19,26.0,19.23,0.82,29.06,42.11
AP001,11/6/2019,89.53,4.0,22.79,15.39,0.89,20.75,42.72
AP001,11/7/2019,85.95,4.35,24.78,16.8,1.04,15.74,47.62
AP001,11/8/2019,81.5,3.06,20.13,13.3,0.93,21.32,52.53
AP001,11/9/2019,77.93,2.23,14.09,9.4,0.75,20.18,58.79
AP001,11/10/2019,51.46,1.84,12.24,8.01,0.64,11.75,44.89
AP001,11/11/2019,39.26,2.81,16.23,10.92,0.67,10.97,39.44
AP001,11/12/2019,37.5,4.33,20.42,14.47,0.91,11.84,34.42
AP001,11/13/2019,45.41,2.6,14.75,10.05,0.64,13.6,50.03
AP001,11/14/2019,50.33,3.02,16.68,11.42,0.93,10.82,59.48
AP001,11/15/2019,60.86,2.41,13.27,9.11,0.8,15.36,60.81
AP001,11/16/2019,64.88,2.5,15.42,10.32,1.04,15.4,47.96
AP001,11/17/2019,63.97,2.43,18.14,11.62,0.83,22.37,37.65
AP001,11/18/2019,42.45,2.7,14.32,9.89,0.81,15.71,37.44
AP001,11/19/2019,62.31,2.51,14.9,10.06,1.0,16.91,49.95
AP001,11/20/2019,80.27,2.34,12.84,8.83,0.79,14.86,60.68
AP001,11/21/2019,63.19,2.34,13.46,9.15,0.98,12.61,65.38
AP001,11/22/2019,53.15,2.74,15.54,10.58,0.65,7.74,55.76
AP001,11/23/2019,63.39,2.4,15.36,10.21,0.71,12.64,48.1
AP001,11/24/2019,76.12,1.96,16.19,10.21,0.83,13.3,51.68
AP001,11/25/2019,83.5,2.75,15.78,10.74,0.81,14.34,61.97
AP001,11/26/2019,79.85,2.61,16.51,10.24,1.15,17.76,62.87
AP001,11/27/2019,68.76,2.82,21.1,13.61,0.92,19.3,55.76
AP001,11/28/2019,57.83,2.46,14.13,9.61,0.78,15.1,51.67
AP001,11/29/2019,35.69,2.11,14.42,9.39,0.67,14.59,43.35
AP001,11/30/2019,55.2,2.55,12.3,8.72,0.81,18.46,44.15
AP001,12/1/2019,65.14,2.68,16.03,10.7,0.95,9.83,43.92
AP001,12/2/2019,55.72,2.85,13.9,9.8,0.7,10.3,42.3
AP001,12/3/2019,63.99,2.93,14.49,10.18,0.72,14.19,43.47
AP001,12/4/2019,77.57,3.06,14.81,10.46,0.83,14.99,56.45
AP001,12/5/2019,82.76,3.15,22.64,14.7,0.78,29.74,55.26
AP001,12/6/2019,90.54,3.23,23.89,15.42,1.0,19.16,63.55
AP001,12/7/2019,61.25,3.05,19.42,12.92,0.95,17.57,60.61
AP001,12/8/2019,36.75,2.46,12.29,8.54,0.56,12.2,42.28
AP001,12/9/2019,24.96,4.02,15.4,11.55,0.52,13.35,37.78
AP001,12/10/2019,39.12,5.93,24.73,17.97,0.77,10.8,34.82
AP001,12/11/2019,51.44,4.9,22.53,15.96,0.68,12.58,36.02
AP001,12/12/2019,38.89,3.95,18.7,13.15,0.62,10.22,36.73
AP001,12/13/2019,35.8,3.3,16.11,11.24,0.62,12.83,39.73
AP001,12/14/2019,39.06,2.22,13.1,8.77,0.55,13.87,41.66
AP001,12/15/2019,47.53,2.62,17.58,11.48,0.65,17.05,41.13
AP001,12/16/2019,46.6,4.18,17.93,12.93,0.62,18.96,43.5
AP001,12/17/2019,67.15,4.36,25.62,17.18,0.84,12.22,47.84
AP001,12/18/2019,66.82,2.43,17.15,11.09,0.75,12.67,53.85
AP001,12/19/2019,83.16,2.51,17.41,11.31,0.76,17.03,49.59
AP001,12/20/2019,79.92,2.56,19.92,12.69,0.9,23.63,43.53
AP001,12/21/2019,83.64,1.83,15.67,9.82,0.84,16.5,50.47
AP001,12/22/2019,72.34,1.6,13.46,8.46,0.71,17.81,56.41
AP001,12/23/2019,72.99,1.88,13.46,8.68,0.69,11.56,57.63
AP001,12/24/2019,76.56,1.87,14.77,9.37,0.82,14.21,56.77
AP001,12/25/2019,84.51,1.73,13.16,8.41,0.95,17.69,54.0
AP001,12/26/2019,50.52,2.37,14.79,9.79,0.59,13.86,32.95
AP001,12/27/2019,41.79,3.48,17.65,12.21,0.63,14.1,29.21
AP001,12/28/2019,57.09,2.19,15.8,10.17,0.78,9.56,35.44
AP001,12/29/2019,74.45,1.54,12.5,7.89,0.75,19.09,59.61
AP001,12/30/2019,59.42,1.63,12.73,8.09,0.92,20.55,63.08
AP001,12/31/2019,49.5,1.67,12.64,8.05,0.64,17.14,64.8
AP001,1/1/2020,59.64,1.67,12.12,7.81,0.77,17.53,57.26
AP001,1/2/2020,42.46,1.72,12.17,7.87,0.73,17.09,55.17
AP001,1/3/2020,39.07,1.81,13.53,8.67,0.69,22.14,43.7
AP001,1/4/2020,22.79,2.27,18.79,11.83,0.64,19.87,23.59
AP001,1/5/2020,37.81,1.73,12.98,8.31,0.63,14.68,36.53
AP001,1/6/2020,38.82,1.9,11.64,7.75,0.65,18.74,48.53
AP001,1/7/2020,69.49,1.95,12.04,8.0,0.68,17.89,59.37
AP001,1/8/2020,53.32,1.81,11.47,7.58,0.64,15.37,53.9
AP001,1/9/2020,37.23,1.83,13.23,8.52,0.53,13.54,46.31
AP001,1/10/2020,51.22,3.18,21.49,14.02,0.67,20.19,36.26
AP001,1/11/2020,66.57,1.91,16.47,10.31,0.76,18.45,37.24
AP001,1/12/2020,78.28,2.34,16.82,10.84,0.8,24.75,47.01
AP001,1/13/2020,85.67,2.61,20.64,13.1,0.95,32.97,47.84
